pos-tagger-bolt,60,317093821
pos-tagger-bolt,60,322775569
preprocessor-bolt,60,71511689
preprocessor-bolt,60,62565233
preprocessor-bolt,60,61916105
preprocessor-bolt,60,56351308
stopWordFilter,886,443446637
stopWordFilter,886,403338210
stopWordFilter,856,388208807
stopWordFilter,873,384198134
svm-bolt,60,61782079
svm-bolt,60,50530256
svm-bolt,60,50245354
svm-bolt,60,48840834
tokenizer-bolt,60,91280130
tokenizer-bolt,60,83430336
tokenizer-bolt,58,75184521
tokenizer-bolt,58,74814984
wordGenerator,48,139692648
wordGenerator,48,126580317
wordGenerator,44,127015053
wordGenerator,47,126185395
tweet-reader,214,184668049
tweet-reader,217,164205507
tweet-reader,217,171651126
tweet-reader,214,165067542
__acker,2074,487891444
__acker,2188,511186010
__acker,2092,494884687
__acker,2118,491500987
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,1010,344457141
counter,772,279581861
counter,817,275292358
counter,838,320058655
feature-generation-bolt,60,91610753
feature-generation-bolt,60,81596842
feature-generation-bolt,60,84572225
feature-generation-bolt,60,82698723
pos-tagger-bolt,60,387956501
pos-tagger-bolt,60,398546720
pos-tagger-bolt,60,340275246
pos-tagger-bolt,60,348136514
preprocessor-bolt,60,63905239
preprocessor-bolt,60,58255230
preprocessor-bolt,60,61115656
preprocessor-bolt,60,59180395
stopWordFilter,841,390026007
stopWordFilter,840,360791451
stopWordFilter,842,413098264
stopWordFilter,836,407978340
svm-bolt,60,54059939
svm-bolt,60,47376648
svm-bolt,60,52875621
svm-bolt,60,51581749
tokenizer-bolt,60,79754546
tokenizer-bolt,60,74847312
tokenizer-bolt,60,73191699
tokenizer-bolt,60,73951061
wordGenerator,40,108836670
wordGenerator,48,112321639
wordGenerator,48,124287848
wordGenerator,48,124895007
tweet-reader,203,151090366
tweet-reader,207,139606780
tweet-reader,207,170959237
tweet-reader,199,165109601
__acker,1646,462572649
__acker,1569,437427575
__acker,2074,412799198
__acker,1725,469062367
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,735,290891553
counter,743,224178518
counter,714,262853552
counter,647,301921485
feature-generation-bolt,64,74502457
feature-generation-bolt,72,68473176
feature-generation-bolt,44,81252501
feature-generation-bolt,72,80965214
pos-tagger-bolt,64,325492581
pos-tagger-bolt,72,331625240
pos-tagger-bolt,72,327785353
pos-tagger-bolt,72,339768510
preprocessor-bolt,72,52944131
preprocessor-bolt,72,50864804
preprocessor-bolt,72,59737103
preprocessor-bolt,72,60199915
stopWordFilter,874,306867113
stopWordFilter,787,310749127
stopWordFilter,859,391973976
stopWordFilter,872,390140328
svm-bolt,73,45133776
svm-bolt,72,43109710
svm-bolt,71,51840099
svm-bolt,72,50997554
tokenizer-bolt,72,67107014
tokenizer-bolt,72,66256496
tokenizer-bolt,72,73648178
tokenizer-bolt,72,74482060
wordGenerator,48,95852286
wordGenerator,48,91396751
wordGenerator,48,118381008
wordGenerator,48,118416504
tweet-reader,242,140624824
tweet-reader,239,134773213
tweet-reader,242,167860272
tweet-reader,244,164318455
__acker,2353,498783495
__acker,2267,421614189
__acker,2333,401880918
__acker,2441,468076900
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,1164,281228109
counter,850,210596715
counter,724,259841902
counter,889,292981989
feature-generation-bolt,72,74137237
feature-generation-bolt,72,69626894
feature-generation-bolt,72,85046911
feature-generation-bolt,72,85264167
pos-tagger-bolt,72,327828108
pos-tagger-bolt,72,340131725
pos-tagger-bolt,72,347819260
pos-tagger-bolt,72,359086462
preprocessor-bolt,72,54033772
preprocessor-bolt,72,53443678
preprocessor-bolt,72,62513566
preprocessor-bolt,72,63554354
stopWordFilter,854,303984534
stopWordFilter,865,294318985
stopWordFilter,855,387779033
stopWordFilter,901,386590587
svm-bolt,72,47340317
svm-bolt,72,45232136
svm-bolt,72,55938385
svm-bolt,72,54971820
tokenizer-bolt,72,71343766
tokenizer-bolt,72,70276112
tokenizer-bolt,72,77509484
tokenizer-bolt,72,78844965
wordGenerator,48,94423978
wordGenerator,48,90114512
wordGenerator,48,116954506
wordGenerator,48,116775174
tweet-reader,240,142317532
tweet-reader,237,138352375
tweet-reader,240,170735158
tweet-reader,242,167457383
__acker,2282,504733846
__acker,2189,409548405
__acker,2320,415422098
__acker,2439,480612242
__metricsmidlab.storm.scheduler.SchedulerMetricsConsumer,0,0
counter,1065,277278645
counter,817,220636119
counter,747,260867754
counter,902,291190553
feature-generation-bolt,72,80526668
feature-generation-bolt,72,78224864
feature-generation-bolt,72,88704625
